774,241,4
774,920,2
774,866,1
774,222,3
774,403,2
774,214,3
774,451,1
774,199,4
774,8,1
774,947,2
774,215,3
774,514,2
774,521,2
774,831,2
774,576,1
774,452,1
774,520,3
774,795,1
774,1274,1
774,553,2
774,189,2
774,250,3
774,518,1
774,196,3
774,840,2
774,150,1
774,410,1
774,219,4
774,926,1
774,450,2
774,240,1
774,201,2
774,672,1
774,674,2
774,202,5
774,357,2
774,186,3
774,79,2
774,229,2
774,1091,1
774,1228,1
774,135,3
774,367,2
774,550,2
774,548,1
774,650,1
774,88,1
774,56,2
774,77,1
774,444,1
774,418,2
774,179,5
774,178,4
774,573,2
774,679,5
774,567,1
774,118,1
774,23,3
774,447,1
774,1090,1
774,44,1
774,58,1
774,68,3
774,188,3
774,230,2
774,436,2
774,741,1
774,373,2
774,528,4
774,210,1
774,22,2
774,732,1
774,508,3
774,98,4
774,526,4
774,398,1
774,4,2
