896,660,5
896,511,5
896,132,3
896,222,4
896,768,2
896,12,3
896,101,3
896,403,1
896,802,2
896,8,5
896,1303,4
896,265,4
896,798,2
896,174,5
896,588,5
896,473,2
896,576,2
896,9,4
896,993,4
896,720,1
896,632,2
896,549,2
896,274,2
896,518,3
896,281,2
896,484,4
896,800,3
896,300,2
896,672,2
896,271,1
896,674,2
896,100,3
896,55,3
896,135,3
896,24,4
896,145,1
896,123,3
896,291,3
896,662,3
896,1208,3
896,1098,3
896,686,3
896,179,2
896,248,4
896,679,3
896,966,4
896,325,1
896,640,2
896,23,2
896,86,1
896,572,2
896,184,3
896,655,4
896,188,3
896,358,1
896,436,3
896,87,4
896,210,4
896,22,5
896,732,4
896,824,1
896,508,2
896,526,4
896,562,2
896,398,2
896,763,2
896,616,3
896,4,3
896,1214,2
896,575,2
896,302,2
896,603,4
896,92,1
896,153,4
896,28,2
896,478,5
896,33,2
896,637,2
896,275,4
896,313,4
896,1078,3
896,452,3
896,836,3
896,483,3
896,147,2
896,840,2
896,692,4
896,219,3
896,450,1
896,596,2
896,317,4
896,887,2
896,1101,2
896,202,2
896,227,4
896,186,4
896,229,4
896,31,3
896,411,2
896,367,4
896,228,5
896,721,4
896,327,5
896,235,1
896,225,1
896,83,5
896,68,3
896,191,4
896,230,4
896,51,2
896,260,2
896,422,3
896,62,2
896,226,3
896,430,3
896,98,5
896,719,1
896,742,1
896,696,1
896,136,5
896,1423,2
