495,660,3
495,511,4
495,1188,5
495,132,4
495,222,5
495,505,5
495,768,3
495,451,4
495,153,5
495,478,4
495,265,5
495,521,5
495,637,3
495,174,5
495,133,3
495,576,3
495,9,5
495,452,2
495,200,5
495,1469,5
495,433,4
495,147,5
495,491,5
495,219,4
495,240,4
495,167,4
495,674,3
495,202,4
495,227,5
495,357,5
495,80,3
495,79,5
495,186,5
495,229,3
495,120,5
495,1091,4
495,135,3
495,55,2
495,145,4
495,577,1
495,662,5
495,228,5
495,56,5
495,1208,4
495,77,4
495,418,4
495,573,4
495,419,1
495,235,5
495,1263,4
495,184,5
495,447,4
495,44,3
495,655,5
495,68,5
495,188,4
495,578,3
495,191,3
495,230,5
495,210,5
495,642,4
495,163,5
495,732,4
495,226,4
495,98,5
495,143,1
495,590,4
495,1444,2
