868,132,4
868,1188,1
868,1037,1
868,222,3
868,12,5
868,101,4
868,403,2
868,998,2
868,451,2
868,199,5
868,268,4
868,174,5
868,755,4
868,133,2
868,452,2
868,189,5
868,200,3
868,239,3
868,475,4
868,524,3
868,747,2
868,1031,1
868,219,2
868,237,1
868,240,5
868,201,2
868,317,5
868,167,1
868,47,2
868,202,3
868,80,2
868,227,1
868,186,2
868,229,3
868,81,4
868,100,5
868,55,5
868,367,2
868,135,5
868,24,2
868,145,1
868,550,4
868,662,2
868,228,5
868,427,4
868,1076,1
868,327,4
868,179,4
868,738,2
868,419,3
868,567,1
868,640,5
868,23,5
868,447,2
868,184,3
868,188,3
868,358,2
868,191,3
868,230,3
868,436,3
868,1480,1
868,581,2
868,210,5
868,732,3
868,98,4
868,398,1
868,136,5
