207,241,3
207,660,4
207,1226,2
207,866,3
207,302,4
207,92,2
207,255,3
207,12,3
207,428,4
207,1049,3
207,8,3
207,33,2
207,265,3
207,174,4
207,521,4
207,133,4
207,313,4
207,9,4
207,286,2
207,520,4
207,993,3
207,524,4
207,483,5
207,196,4
207,535,3
207,410,3
207,827,3
207,1283,4
207,692,3
207,237,4
207,317,4
207,538,2
207,73,3
207,202,3
207,79,4
207,186,4
207,328,2
207,13,3
207,411,3
207,135,2
207,367,3
207,291,3
207,88,2
207,173,3
207,792,2
207,722,3
207,56,4
207,476,2
207,179,4
207,276,2
207,248,3
207,471,3
207,23,4
207,805,3
207,655,4
207,170,4
207,191,4
207,70,3
207,628,3
207,316,5
207,125,4
207,137,3
207,210,3
207,22,3
207,65,3
207,226,2
207,508,4
207,1012,3
207,143,4
207,98,4
207,526,4
207,562,2
207,763,3
207,696,3
207,318,5
