536,132,4
536,403,3
536,214,2
536,500,4
536,153,4
536,28,5
536,215,4
536,435,3
536,755,4
536,174,5
536,275,5
536,1063,5
536,588,3
536,49,3
536,189,5
536,993,3
536,720,4
536,483,4
536,549,3
536,274,4
536,54,2
536,450,2
536,596,3
536,167,3
536,73,4
536,227,5
536,1050,5
536,80,2
536,148,4
536,229,4
536,135,5
536,88,4
536,662,5
536,228,5
536,427,5
536,179,2
536,640,4
536,86,3
536,740,4
536,230,5
536,699,3
536,87,3
536,210,5
536,62,4
536,22,5
536,163,5
536,205,5
536,143,5
536,98,4
536,304,3
536,318,5
536,136,4
